dedup,empate,ventana_r2,filas_29jul,emision_parcial,corte,objetivo,zona_muerta,n,dias,modelo_pct,modelo_lo,modelo_hi,base_pct,base_lo,base_hi,ventaja_pp,ventaja_lo,ventaja_hi,p_dia,b,c,p_exacto,p_chi2,mae,mae_lo,mae_hi,mae_cero,mae_cero_lo,mae_cero_hi,dmae,dmae_lo,dmae_hi,dmae_bloque_lo,dmae_bloque_hi,n_cobertura,cobertura_pct,cobertura_lo,cobertura_hi,cobertura_dia_lo,cobertura_dia_hi
first,estricta,fuera,fuera,dentro,publicado,gap,0.25,148,24,68.24324324324324,60.362748143944266,75.20066149358252,60.13513513513514,52.08675133747347,67.67069846115253,8.108108108108109,-10.56338028169014,27.73722627737226,0.46638340414896273,45,33,0.21268281985081353,0.2129462751556011,2.8225027027027028,1.995041031954887,3.8590569927631573,3.2715567567567567,2.1768346076533653,4.817787126138095,-0.449054054054054,-1.229161774957098,0.28811295947156285,-1.2606284459459458,-0.11577601351351366,148,89.86486486486487,83.95127582766919,93.76136004692637,79.26829268292683,97.8102189781022
first,estricta,fuera,fuera,dentro,publicado,retorno_sesion,0.0,193,27,61.13989637305699,54.109700135551655,67.73529139093837,59.067357512953365,52.019046371580835,65.76176068486454,2.0725388601036268,-16.4023199023199,21.53846153846154,0.8762809297675581,47,43,0.752033201598624,0.7518296340458492,3.3758150259067357,2.629858870863076,4.270208184718586,3.6427072538860097,2.6527459882795346,4.858084391191708,-0.26689222797927464,-0.7756646868515374,0.21490417098445577,-0.8659063212435233,0.07897945595854915,0,,,,,
first,estricta,fuera,fuera,dentro,publicado,retorno_sesion,0.25,148,24,66.89189189189189,58.96709327370846,73.96198972400154,60.13513513513514,52.08675133747347,67.67069846115253,6.756756756756757,-14.287946428571427,28.767123287671232,0.5976005998500374,43,33,0.30187249048700965,0.3018984444285276,3.747465540540541,2.887202592862936,4.782392059369202,4.094426351351351,2.925754399270073,5.602049726973683,-0.3469608108108107,-1.0123073767717365,0.2675004114906825,-1.208054391891892,0.07740722972972962,0,,,,,
first,estricta,fuera,fuera,dentro,vivo,gap,0.0,201,28,63.681592039801,56.83420576401774,70.01582758208515,60.19900497512438,53.30183305571738,66.71364634774115,3.482587064676617,-12.857879234167893,19.900497512437813,0.7333166708322919,50,43,0.5340598617346082,0.5338294217441396,2.5662567164179104,1.9478378944562897,3.338508796176762,2.8842487562189056,2.0595144318103746,4.055239019230768,-0.317992039800995,-0.8926432964446064,0.22298938173201197,-0.805865671641791,-0.09541835820895529,201,92.53731343283582,88.0535470261006,95.42564755905568,84.50704225352112,98.5
first,estricta,fuera,fuera,dentro,vivo,gap,0.25,155,25,67.74193548387096,60.03054861223337,74.59517215886956,60.0,52.135779665867965,67.3805356778446,7.741935483870968,-10.126582278481013,27.10843373493976,0.4756310922269433,45,33,0.21268281985081353,0.2129462751556011,2.7718187096774196,1.964357505446623,3.7897011013986015,3.1977541935483873,2.140853564166097,4.684085705357141,-0.4259354838709677,-1.1752168954882678,0.26299499999999987,-1.2044538387096775,-0.10548845161290324,155,90.3225806451613,84.64739490540437,94.04742502892049,80.0,97.94520547945206
first,estricta,fuera,fuera,dentro,vivo,retorno_sesion,0.0,201,28,61.19402985074627,54.30746800438007,67.66074109697684,58.70646766169154,51.79868167677198,65.28770317983896,2.487562189054726,-15.42295173070816,20.635874542124526,0.8365408647838041,48,43,0.6752224599161196,0.6749867139704894,3.323091044776119,2.6089042175561796,4.206381797545248,3.5516402985074627,2.578610754123567,4.7561295716339425,-0.2285492537313433,-0.7213572857913392,0.22977505409819332,-0.8270498507462687,0.09390485074626867,0,,,,,
first,estricta,fuera,fuera,dentro,vivo,retorno_sesion,0.25,155,25,67.09677419354838,59.3646613968264,74.00194225532736,60.0,52.135779665867965,67.3805356778446,7.096774193548387,-12.987680128091087,27.972132034632036,0.5533616595851037,44,33,0.2543046661477025,0.2544505826463365,3.6815903225806457,2.869858489461113,4.705343629278012,3.9784187096774195,2.837218546345811,5.4309369207344895,-0.2968283870967741,-0.930105308133782,0.2930632765957446,-1.141727,0.15204816129032245,0,,,,,
first,estricta,fuera,fuera,fuera,publicado,gap,0.0,180,23,62.22222222222222,54.95380618647218,68.97985941988838,60.55555555555556,53.26680819105162,67.40317574171432,1.6666666666666667,-16.11111111111111,20.108695652173914,0.9062734316420895,46,43,0.832257754022575,0.832107365106955,2.6745944444444443,1.989295527777777,3.562951732336956,3.0199544444444446,2.104438724233615,4.286600985671936,-0.34536000000000006,-1.0056410163043479,0.2616167013888885,-0.9569257499999999,-0.0852441111111112,180,91.66666666666667,86.7070280480355,94.88501379183008,82.6086956521739,98.29545454545455
first,estricta,fuera,fuera,fuera,publicado,gap,0.25,137,20,65.69343065693431,57.413419944804055,73.11736293692076,59.85401459854015,51.48515767440352,67.68533390249347,5.839416058394161,-13.986363636363638,26.51633522727271,0.6310922269432642,41,33,0.4159851975073199,0.41579765496293253,2.9211700729927004,2.0271301932006636,4.070792234526533,3.380063503649635,2.188692349581444,5.038935786651729,-0.4588934306569344,-1.3039431418794423,0.3782674132458736,-1.3921807664233576,-0.07895098540145992,137,89.05109489051095,82.72023668793956,93.25171141309664,77.37226277372264,97.6923076923077
first,estricta,fuera,fuera,fuera,publicado,retorno_sesion,0.0,180,23,62.77777777777778,55.51804128163538,69.50351821592339,59.44444444444444,52.1468259978129,66.34737015255664,3.3333333333333335,-16.477272727272727,23.863636363636363,0.7805548612846789,46,40,0.5900356111485767,0.5897737906589077,3.2958372222222225,2.510030244565218,4.235934213852376,3.64978611111111,2.5995006467391306,4.947891819444443,-0.35394888888888887,-0.9184709535573121,0.16787221220355728,-1.0432088888888889,0.05129486111111101,0,,,,,
first,estricta,fuera,fuera,fuera,publicado,retorno_sesion,0.25,137,20,69.34306569343066,61.182599025369925,76.44836592187231,60.583941605839414,52.2196444926181,68.37088349738238,8.75912408759124,-14.39409090909091,31.386861313868614,0.5393651587103224,42,30,0.19450516586739758,0.19485064860886953,3.688143795620438,2.750347377862595,4.856564770541957,4.160120437956204,2.8698423645833335,5.756495944063756,-0.47197664233576636,-1.1806044474559896,0.22524217071393876,-1.4909496350364964,0.021238102189780773,0,,,,,
first,estricta,fuera,fuera,fuera,vivo,gap,0.0,188,24,61.702127659574465,54.58498792456085,68.35061748132011,60.1063829787234,52.971764930302015,66.83625792023155,1.5957446808510638,-15.625,18.75,0.8985253686578355,46,43,0.832257754022575,0.832107365106955,2.6256835106382974,1.9545481485507248,3.4819691730385633,2.9527835106382976,2.067058187736742,4.179045377604166,-0.3271,-0.9688231612318841,0.26572311631944423,-0.9223447074468085,-0.05468523936170215,188,92.02127659574468,87.25428155449052,95.10539240299109,83.51063829787235,98.36956521739131
first,estricta,fuera,fuera,fuera,vivo,gap,0.25,144,21,65.27777777777777,57.19628693574034,72.56532415155576,59.72222222222222,51.55967976218372,67.37952729336834,5.555555555555555,-13.287878787878787,25.875420875420858,0.6468382904273932,41,33,0.4159851975073199,0.41579765496293253,2.8618180555555552,2.0003287331081077,3.952241322916665,3.295348611111111,2.1746021165081353,4.890412608636485,-0.43353055555555564,-1.2610213641245973,0.3398599404191205,-1.3192541666666666,-0.07169993055555599,144,89.58333333333333,83.52443317565576,93.5851955505205,78.72340425531915,97.79411764705883
first,estricta,fuera,fuera,fuera,vivo,retorno_sesion,0.0,188,24,62.765957446808514,55.664722093475284,69.35593834930394,59.04255319148936,51.90046465009976,65.82250316353554,3.723404255319149,-15.217391304347828,22.916666666666664,0.7468132966758311,47,40,0.520291593575054,0.5200505273047947,3.2428707446808507,2.4853375,4.167328732269504,3.552120744680851,2.5221757516068264,4.844696568557919,-0.30924999999999997,-0.8608516273271275,0.19771444148936154,-1.0012184308510634,0.07292994680851046,0,,,,,
first,estricta,fuera,fuera,fuera,vivo,retorno_sesion,0.25,144,21,69.44444444444444,61.496741245274364,76.38167286582977,60.416666666666664,52.258485400447285,68.03352215907277,9.027777777777779,-12.413793103448276,30.497931442080358,0.4931267183204199,43,30,0.15971168311802716,0.16017186663927535,3.6201201388888893,2.735232910990357,4.685127942517005,4.0320576388888885,2.7962365976202044,5.568842161290322,-0.41193749999999996,-1.1162325170068028,0.25592899219642185,-1.3819175694444443,0.093709236111111,0,,,,,
first,verificador,dentro,dentro,dentro,publicado,gap,0.0,238,34,64.70588235294117,58.44486155596158,70.49972070935601,58.8235294117647,52.47906235706843,64.88768700212214,5.882352941176471,-11.61928065050332,23.622213362570182,0.5841039740064984,72,58,0.25412455431011444,0.25421322360396437,2.7572218487394964,2.0261575108225105,3.9084089993235933,2.9538890756302525,2.2642204895833333,3.904113339696653,-0.19666722689075627,-0.6754792703616668,0.27855678440677956,-0.6458861554621849,0.11044214285714281,238,92.43697478991596,88.36303298133772,95.16276155572166,85.12396694214877,97.59036144578313
first,verificador,dentro,dentro,dentro,publicado,gap,0.25,184,31,68.47826086956522,61.44556859754271,74.75517240336171,57.06521739130435,49.84073094691672,64.00072884754672,11.41304347826087,-8.284105397365066,30.95276497695852,0.2916770807298176,65,44,0.05490881777575754,0.05540933330369167,3.0007385869565213,2.0617143369314443,4.413459327142651,3.263729891304348,2.3835895914248852,4.426780345251396,-0.2629913043478261,-0.8900240805181979,0.34772090050505033,-0.8224835326086956,0.08890853260869558,184,90.76086956521739,85.70310893122134,94.15146680606782,81.87126470021207,97.23756906077348
first,verificador,dentro,dentro,dentro,publicado,retorno_sesion,0.0,238,34,58.8235294117647,52.47906235706843,64.88768700212214,54.621848739495796,48.27335770753896,60.82351100441797,4.201680672268908,-15.238498789346247,23.629811418238162,0.7398150462384404,70,60,0.4300208839753707,0.4299061750659042,3.7445600840336133,2.8715735105686497,4.976734317187071,3.7448340336134454,2.863565214359504,4.857488153357295,-0.00027394957983189886,-0.4299920354107363,0.4493875664638054,-0.3693160084033614,0.27496978991596643,0,,,,,
first,verificador,dentro,dentro,dentro,publicado,retorno_sesion,0.25,184,31,62.5,55.31643243060997,69.17230412882536,55.43478260869565,48.214865465320536,62.43241129965135,7.065217391304348,-14.43850267379679,28.488528382095524,0.5793551612096975,61,48,0.250282004691912,0.25039456598854226,4.202392391304348,3.153536496764551,5.666646400205511,4.198561956521739,3.1172488845755693,5.49666369536558,0.0038304347826087644,-0.5441862318771914,0.5581721535714286,-0.47921967391304326,0.31703730978260874,0,,,,,
first,verificador,dentro,dentro,dentro,vivo,gap,0.0,246,35,64.22764227642277,58.06124535849477,69.95652252135001,58.53658536585366,52.29503387447617,64.51562685343067,5.691056910569106,-11.428571428571429,23.045267489711936,0.5873531617095726,72,58,0.25412455431011444,0.25421322360396437,2.7171556910569112,2.010612850150602,3.8309398516949145,2.9047036585365857,2.2459903734434494,3.8482334219687866,-0.18754796747967478,-0.6531690870858464,0.2744816342583544,-0.6154218902439024,0.13010540650406502,246,92.6829268292683,88.73151547662576,95.32178816290853,85.52541279669764,97.87234042553192
first,verificador,dentro,dentro,dentro,vivo,gap,0.25,191,32,68.06282722513089,61.15050261080065,74.26290499640596,57.068062827225134,49.97716273435919,63.88025763367817,10.99476439790576,-8.080808080808081,30.76923076923077,0.30017495626093477,65,44,0.05490881777575754,0.05540933330369167,2.9530753926701565,2.0369994311312607,4.375652525150324,3.204124607329842,2.353906164092664,4.357408788271314,-0.2510492146596858,-0.8433821742532005,0.3513766434501196,-0.8061063350785339,0.08718717277486894,191,91.09947643979058,86.20960305820347,94.36873019297674,82.35294117647058,97.36842105263158
first,verificador,dentro,dentro,dentro,vivo,retorno_sesion,0.0,246,35,58.94308943089431,52.704096595643016,64.9070717859737,54.8780487804878,48.63224997118135,60.973841873336866,4.065040650406504,-14.516473669699476,22.85774818401936,0.7275681079730068,70,60,0.4300208839753707,0.4299061750659042,3.6894890243902436,2.8481345284661064,4.909550737903225,3.6671044715447154,2.8143347451305427,4.771960024509804,0.022384552845528486,-0.3903539955778303,0.45375024152891147,-0.35535934959349597,0.27700808943089433,0,,,,,
first,verificador,dentro,dentro,dentro,vivo,retorno_sesion,0.25,191,32,62.82722513089005,55.783927628384774,69.36472415064598,56.02094240837696,48.931660399883405,62.87280880251879,6.806282722513089,-14.452095375722543,27.71100707176532,0.5678580354911272,61,48,0.250282004691912,0.25039456598854226,4.132260732984293,3.135920545789537,5.589140104334171,4.1006031413612565,3.0695664518716574,5.393837328213199,0.03165759162303674,-0.500442101469891,0.581279874348855,-0.4439052879581151,0.34846876963350776,0,,,,,
first,verificador,dentro,dentro,fuera,publicado,gap,0.0,219,29,62.10045662100457,55.518813905981666,68.26491120535213,57.534246575342465,50.91324663690167,63.89548786638164,4.566210045662101,-14.222222222222221,23.684210526315788,0.7155711072231942,68,58,0.42279113414588376,0.42267807417063535,2.846607762557077,2.0518211590644406,4.117608405806289,2.9678315068493144,2.2399494817582233,4.020547994565217,-0.12122374429223745,-0.6279442562666613,0.3922316609010458,-0.5917683105022831,0.19745070776255705,219,91.78082191780823,87.38323895218589,94.7379251114761,83.62812786084834,97.36842105263158
first,verificador,dentro,dentro,fuera,publicado,gap,0.25,167,26,65.26946107784431,57.778459789800976,72.07377886002632,55.08982035928144,47.51585710332637,62.43488911328272,10.179640718562874,-10.559736938253563,31.515151515151512,0.4061484628842789,61,44,0.11799998150585968,0.11841994270812434,3.1376239520958085,2.1049255534709186,4.750074227881531,3.2990706586826346,2.3513672932436225,4.607785588499471,-0.1614467065868264,-0.8270160664635642,0.49776464972677587,-0.7291849700598803,0.17608999999999997,167,89.82035928143712,84.30317145635617,93.54678423829142,79.65090168500208,96.97015334063526
first,verificador,dentro,dentro,fuera,publicado,retorno_sesion,0.0,219,29,61.18721461187214,54.59311004218738,67.39561694753633,55.70776255707762,49.086762596297675,62.131975663765424,5.47945205479452,-15.178571428571427,26.342017738359196,0.6733316670832292,69,57,0.3271229672167818,0.3271069068544668,3.6845429223744297,2.7397760157774886,5.042611745915033,3.8285949771689487,2.8757850666055544,5.030619936117468,-0.14405205479452052,-0.586826239494084,0.3210523802631576,-0.5601491095890411,0.14550269406392677,0,,,,,
first,verificador,dentro,dentro,fuera,publicado,retorno_sesion,0.25,167,26,65.86826347305389,58.392523874255986,72.6303908010547,56.88622754491018,49.303634718242016,64.15913957481736,8.982035928143713,-14.451041158855075,33.12892674994456,0.5126218445388653,60,45,0.17156469715424055,0.17185733906279926,4.178935329341318,3.0314717797221378,5.850290033776724,4.369877844311377,3.200181461492689,5.8149796739248085,-0.19094251497005982,-0.7802876098610693,0.4154687857889238,-0.7023160778443114,0.0903384730538923,0,,,,,
first,verificador,dentro,dentro,fuera,vivo,gap,0.0,227,30,61.67400881057269,55.20497889835501,67.75450172127134,57.268722466960355,50.76511511235907,63.53041055646488,4.405286343612334,-13.333333333333334,22.93577981651376,0.7108222944263934,68,58,0.42279113414588376,0.42267807417063535,2.8000378854625545,2.0372075345942267,3.9959305211319935,2.914037885462555,2.206564355953171,3.907060366086425,-0.114,-0.5976899545454546,0.37024105629539933,-0.5650678193832599,0.2003825330396474,227,92.0704845814978,87.81519305074303,94.92557672941983,84.44444444444444,97.43589743589743
first,verificador,dentro,dentro,fuera,vivo,gap,0.25,174,27,64.94252873563218,57.5996196538994,71.63990657627407,55.172413793103445,47.75071062827123,62.37066383601959,9.770114942528735,-10.059171597633137,30.68284501642934,0.39515121219695076,61,44,0.11799998150585968,0.11841994270812434,3.079797126436782,2.076891068900425,4.596511294117645,3.2322201149425287,2.3174861431781704,4.458600354509358,-0.15242298850574718,-0.7820549542884638,0.48312400487256374,-0.7021293103448275,0.17092640804597706,174,90.22988505747126,84.91150029526895,93.8103010936596,80.8986974880126,97.12643678160919
first,verificador,dentro,dentro,fuera,vivo,retorno_sesion,0.0,227,30,61.23348017621145,54.75863604253532,67.33444908201078,55.947136563876654,49.44317099123899,62.25316819234424,5.286343612334802,-14.167950236966822,25.423728813559322,0.6760809797550612,69,57,0.3271229672167818,0.3271069068544668,3.626977533039648,2.7168905529643053,4.915817143124064,3.7414074889867837,2.8156784679487177,4.888604962728199,-0.11442995594713655,-0.5548242671517671,0.33293609105583666,-0.5373111894273127,0.1513939867841409,0,,,,,
first,verificador,dentro,dentro,fuera,vivo,retorno_sesion,0.25,174,27,66.0919540229885,58.77811810750897,72.71060244806247,57.47126436781609,50.042042683352314,64.5777204317344,8.620689655172415,-14.438651218062981,31.361806797853298,0.5148712821794551,60,45,0.17156469715424055,0.17185733906279926,4.10289540229885,2.9863648350694443,5.641911506801125,4.25545632183908,3.114239161520962,5.63172853735632,-0.1525609195402298,-0.7223847723502305,0.4148475119047615,-0.6706495977011493,0.13924341954022976,0,,,,,
first,verificador,dentro,fuera,dentro,publicado,gap,0.0,237,33,67.51054852320675,61.30987008270827,73.15263500525222,59.07172995780591,52.71545751491493,65.13861138607666,8.438818565400844,-8.369079849513025,25.339366515837103,0.38765308672831794,71,51,0.08498064582685065,0.08539987728693008,2.5329594936708855,2.011294298107113,3.2418355153508767,2.965733333333333,2.251920756733021,4.00761789620456,-0.4327738396624472,-0.9495042534329458,0.05435733209990748,-0.8692077848101265,-0.21666763713080178,237,92.82700421940929,88.81419259655131,95.47362105231592,85.58558558558559,97.97570850202429
