id,fecha,ticker,puntaje_v0,sentimiento_ia,puntaje_ia,apertura_estimada_pct,confianza_r2,timestamp_utc,exchange,sesion_objetivo,available_at,estado,intervalo80_pp,n_muestra,modelo_version,beta
506,2026-08-05,MU,0.6,0.10912146199913218,0.5864,,,2026-08-06T01:38:52.152941+00:00,,,2026-08-05T20:00:00+00:00,,,,4.6.0,
507,2026-08-05,NVDA,0.58,0.3729879958366598,0.6119,,,2026-08-06T01:38:52.152941+00:00,,,2026-08-05T20:00:00+00:00,,,,4.6.0,
508,2026-08-05,6857.T,0.58,0.44006698679479284,0.622,-0.91,0.1848,2026-08-06T01:38:52.152941+00:00,XTKS,2026-08-07,2026-08-05T20:00:00+00:00,pendiente,5.97,120.0,4.6.0,0.65
509,2026-08-05,005930.KS,0.52,0.3756771737088711,0.5704,-1.08,0.1755,2026-08-06T01:38:52.152941+00:00,XKRX,2026-08-07,2026-08-05T20:00:00+00:00,pendiente,7.27,120.0,4.6.0,0.77
510,2026-08-05,INTC,0.52,0.15139834782466052,0.5367,,,2026-08-06T01:38:52.152941+00:00,,,2026-08-05T20:00:00+00:00,,,,4.6.0,
511,2026-08-05,TXN,0.52,0.24732939795030096,0.5511,,,2026-08-06T01:38:52.152941+00:00,,,2026-08-05T20:00:00+00:00,,,,4.6.0,
512,2026-08-05,ARM,0.51,0.38127712388151375,0.5642,,,2026-08-06T01:38:52.152941+00:00,,,2026-08-05T20:00:00+00:00,,,,4.6.0,
513,2026-08-05,FCX,0.5,0.14013912614701043,0.521,,,2026-08-06T01:38:52.152941+00:00,,,2026-08-05T20:00:00+00:00,,,,4.6.0,
514,2026-08-05,ASML,0.49,0.10315686789322073,0.5085,,,2026-08-06T01:38:52.152941+00:00,,,2026-08-05T20:00:00+00:00,,,,4.6.0,
515,2026-08-05,IFX.DE,0.49,0.4927679908740585,0.5669,-0.16,0.0088,2026-08-06T01:38:52.152941+00:00,XETR,2026-08-06,2026-08-05T20:00:00+00:00,pendiente,5.21,120.0,4.6.0,0.11
516,2026-08-05,META,0.45,0.12599461621448832,0.4839,,,2026-08-06T01:38:52.152941+00:00,,,2026-08-05T20:00:00+00:00,,,,4.6.0,
517,2026-08-05,TSM,0.43,0.3864367679111517,0.509,,,2026-08-06T01:38:52.152941+00:00,,,2026-08-05T20:00:00+00:00,,,,4.6.0,
518,2026-08-05,8035.T,0.41,0.35886037452660446,0.4908,-0.89,0.2596,2026-08-06T01:38:52.152941+00:00,XTKS,2026-08-07,2026-08-05T20:00:00+00:00,pendiente,4.66,120.0,4.6.0,0.64
519,2026-08-05,3436.T,0.41,0.15620437956204372,0.4604,-1.08,0.1537,2026-08-06T01:38:52.152941+00:00,XTKS,2026-08-07,2026-08-05T20:00:00+00:00,pendiente,7.9,120.0,4.6.0,0.77
520,2026-08-05,UMC,0.38,0.203802633254057,0.4466,,,2026-08-06T01:38:52.152941+00:00,,,2026-08-05T20:00:00+00:00,,,,4.6.0,
521,2026-08-05,000660.KS,0.37,0.039618094049587646,0.4149,-1.38,0.214,2026-08-06T01:38:52.152941+00:00,XKRX,2026-08-07,2026-08-05T20:00:00+00:00,pendiente,8.23,120.0,4.6.0,0.99
522,2026-08-05,4063.T,0.33,0.19629390295202323,0.4104,-0.5,0.1565,2026-08-06T01:38:52.152941+00:00,XTKS,2026-08-07,2026-08-05T20:00:00+00:00,pendiente,3.57,120.0,4.6.0,0.35
523,2026-08-05,QCOM,0.2,0.0320423921281513,0.2948,,,2026-08-06T01:38:52.152941+00:00,,,2026-08-05T20:00:00+00:00,,,,4.6.0,
